日期,CS石油石化,CS煤炭,CS有色金属,CS电力及公用事业,CS钢铁,CS基础化工,CS建筑,CS建材,CS轻工制造,CS机械,CS电力设备,CS国防军工,CS汽车,CS商贸零售,CS餐饮旅游,CS家电,CS纺织服装,CS医药,CS食品饮料,CS农林牧渔,CS银行,CS非银行金融,CS房地产,CS交通运输,CS电子元器件,CS通信,CS计算机,CS传媒,CS综合
2005-07-08,4.6446,6.0976,4.9268,3.9817,3.4958,4.0708,4.2809,3.0723,3.8472,4.3013,4.7862,6.1967,3.6480,4.3916,4.1405,4.6785,3.7366,5.2587,5.6102,4.3592,5.3480,3.1317,3.5217,5.2358,4.4825,4.5468,5.7555,7.0520,2.6573
2005-07-15,4.6118,5.9019,4.8482,3.9173,3.5073,4.0698,4.2265,3.0103,3.7981,4.2600,4.7421,6.1200,3.6087,4.4030,4.0930,4.6793,3.6819,5.2424,5.5071,4.3412,5.6300,3.0983,3.4511,5.2955,4.4887,4.4759,5.8752,7.1090,2.5903
2005-07-22,4.6121,5.7976,4.8311,3.9286,3.5100,4.0269,4.1957,3.0165,3.8042,4.2998,4.8210,6.5493,3.5794,4.4912,4.1515,4.5785,3.6384,5.2627,5.5313,4.2763,5.8880,3.1867,3.5752,5.3955,4.4592,4.4700,6.0362,7.2780,2.6036
2005-07-29,4.7736,5.9119,5.0593,4.0489,3.6060,4.2020,4.3161,3.1473,3.8847,4.4644,4.9205,6.8313,3.6754,4.6326,4.2885,4.7430,3.8047,5.4258,5.6633,4.4265,6.0100,3.3150,3.6939,5.5202,4.6223,4.6406,6.1690,7.4600,2.7061
2005-08-05,5.0168,6.3567,5.3402,4.2641,3.7828,4.4255,4.5357,3.3783,4.0892,4.7381,5.1731,7.0693,3.8789,4.8165,4.5650,4.9426,3.9874,5.7128,5.6682,4.6465,6.1960,3.5533,3.9656,5.7253,4.9530,4.9432,6.5410,7.6800,2.8473
2005-08-12,5.2871,6.5190,5.4807,4.3941,3.8415,4.5641,4.6913,3.4830,4.1992,4.9403,5.3562,7.2760,4.0585,4.9201,4.6995,5.1059,4.1926,5.8713,5.7598,4.7608,6.2180,3.7233,4.1304,5.8253,5.1538,5.1982,6.8959,7.8390,2.9606
2005-08-19,5.2886,6.3895,5.4536,4.3007,3.7733,4.6095,4.7087,3.5718,4.1981,4.9268,5.4238,7.2760,4.0813,4.8898,4.7335,5.1626,4.2891,5.7912,5.8131,4.8633,6.0760,3.3867,4.1083,5.7583,5.1955,5.2088,6.9648,8.0680,3.0624
2005-08-26,5.4671,6.1552,5.5782,4.3630,3.8218,4.7090,4.8196,3.6965,4.2467,5.0151,5.5815,7.4207,4.1824,5.0428,4.9970,5.3137,4.3597,5.9675,5.9182,4.9180,6.2560,3.5817,4.1766,5.7698,5.3181,5.3338,7.1541,8.0600,3.2658
2005-09-02,5.6004,6.2886,5.6945,4.5401,3.9138,4.8273,4.9722,3.8080,4.3342,5.2010,5.7772,7.8967,4.2637,5.2045,5.1945,5.4948,4.5383,6.1830,6.1096,5.0980,6.3460,3.7000,4.3411,5.9442,5.4917,5.4997,7.3914,8.4070,3.3900
2005-09-09,5.6021,6.5381,5.7134,4.5339,3.9438,4.8836,5.0500,3.8165,4.3536,5.2381,5.8215,8.2147,4.3275,5.2710,5.2085,5.5137,4.5057,6.2559,6.1851,5.1188,6.3300,3.7183,4.4342,5.9858,5.5355,5.5335,7.4155,8.3210,3.4115
2005-09-16,5.7350,6.8381,5.9961,4.7256,4.0503,5.0846,5.3296,4.0603,4.5411,5.4193,6.0908,8.4953,4.4720,5.5069,5.4100,5.7152,4.6347,6.4717,6.3927,5.2806,6.4560,3.8917,4.5760,6.1477,5.7306,5.7529,7.6359,8.5630,3.6579
2005-09-23,5.4329,6.4700,5.6716,4.4497,3.8030,4.7651,5.0226,3.8128,4.3081,5.1479,5.9321,8.2747,4.2497,5.2680,5.2320,5.3048,4.3947,6.2088,6.1093,5.0673,5.9640,3.6633,4.2703,5.8205,5.4091,5.3641,7.3703,8.1290,3.4215
2005-09-30,5.5118,6.4624,5.7382,4.4455,3.7643,4.7597,5.0148,3.8155,4.2592,5.1635,6.0567,8.4073,4.2210,5.3316,5.0825,5.2678,4.3781,6.2504,6.0982,5.0706,6.0300,3.5017,4.3083,5.8063,5.3862,5.3503,7.3648,7.5060,3.2821
2005-10-14,5.4875,6.6805,5.7850,4.4004,3.7603,4.8303,5.0843,3.8003,4.2769,5.1816,6.2187,8.4060,4.1527,5.4067,4.9580,5.2711,4.3640,6.3076,6.0367,5.2067,5.9960,3.4083,4.2774,5.6283,5.3915,5.3135,7.3634,7.5990,3.2097
2005-10-21,5.4911,6.5667,5.8952,4.4349,3.7330,4.9373,5.1557,3.9813,4.3050,5.2470,6.4118,8.8840,4.2218,5.2649,5.0420,5.2959,4.3966,6.4043,6.1598,5.2594,6.2980,3.7433,4.3937,5.5937,5.4689,5.3726,7.5259,7.6450,3.2994
2005-10-28,5.3429,5.8733,5.4491,4.1580,3.5040,4.4833,4.8678,3.6215,3.9594,4.8290,6.0936,8.6480,3.8524,4.8844,4.6225,4.9444,4.0397,5.8967,5.8904,4.8078,5.5840,3.2017,3.9118,5.3157,4.8909,4.8600,6.9176,7.4190,2.9527
2005-11-04,5.5871,5.7619,5.3251,4.2003,3.4790,4.4692,4.9991,3.7105,3.9249,4.8400,6.0754,8.0175,3.8965,4.8497,4.4619,4.9474,4.1070,5.8944,5.9304,4.8449,5.6100,3.3550,4.0379,5.2973,4.8908,5.3170,6.8476,7.5350,3.0430
2005-11-11,5.4286,5.5110,5.2549,4.1546,3.3178,4.3642,4.6630,3.6678,3.8414,4.7198,5.9738,8.0788,3.8756,4.8071,4.4071,4.7811,4.0027,5.8765,5.8527,4.7049,5.5560,3.2817,4.0417,5.1087,4.8000,5.1376,6.5293,7.6080,2.9873
2005-11-18,5.5457,5.6929,5.4356,4.1942,3.3543,4.4626,4.6270,3.7888,3.8437,4.7983,6.0672,7.8644,3.9838,4.9680,4.5243,4.8322,4.0386,5.9596,5.8893,4.7920,5.7260,3.4700,4.1610,5.1788,4.9026,5.3158,6.7176,7.5680,3.1224
2005-11-25,5.5111,5.6367,5.4402,4.1683,3.3468,4.4251,4.5926,3.7029,3.8203,4.7776,6.0138,7.9856,3.9685,4.9276,4.5152,4.8567,4.0173,5.9114,5.8122,4.7539,5.8280,3.5017,4.1508,5.1737,4.8092,5.2345,6.6655,7.5390,3.1152
2005-12-02,5.3943,5.5024,5.3658,4.0197,3.2338,4.2891,4.4457,3.5571,3.6786,4.5756,5.8974,7.6631,3.8603,4.7806,4.4143,4.7696,3.8591,5.7196,5.6273,4.4473,5.8600,3.3567,4.0196,5.0508,4.5849,5.0233,6.3948,7.4970,2.9791
2005-12-09,5.4525,5.5305,5.3578,4.0468,3.2678,4.2743,4.4287,3.5280,3.6431,4.5439,5.8846,7.6506,3.8246,4.7314,4.3967,4.7893,3.8532,5.5906,5.5898,4.4153,6.0560,3.3983,4.0405,5.0700,4.5525,4.9794,6.4510,7.5220,2.9318
2005-12-16,5.5496,5.6014,5.5271,4.1008,3.3000,4.3375,4.5370,3.5827,3.7069,4.6381,5.9605,7.8538,3.8242,4.8210,4.4995,4.8893,3.9141,5.6744,5.6556,4.4871,6.1180,3.4867,4.1287,5.1338,4.6806,5.0355,6.5724,7.5060,2.9755
2005-12-23,5.5914,5.7176,5.5296,4.1207,3.2993,4.4158,4.5509,3.6163,3.7597,4.7061,5.9444,8.0050,3.8589,4.8847,4.5538,4.8456,3.9414,5.7081,5.7576,4.5237,6.2740,3.5467,4.1572,5.1723,4.6802,5.1330,6.7045,7.6510,2.9939
2005-12-30,5.7721,5.8157,5.5749,4.1075,3.3423,4.4462,4.6148,3.6393,3.7626,4.7494,6.0615,8.2800,3.8833,4.9220,4.5886,4.9122,3.9489,5.7312,5.8549,4.6178,6.2540,3.5517,4.2078,5.1295,4.7423,5.2403,6.8903,7.7340,3.0312
2006-01-06,5.8331,6.0210,5.9140,4.2696,3.4773,4.6259,4.7513,3.7493,3.9026,4.9458,6.2521,8.6631,3.9854,5.0092,4.7852,5.1237,4.0784,5.8760,6.0080,4.6802,6.8120,3.6750,4.3372,5.3675,4.9949,5.5424,7.2293,8.0060,3.1506
2006-01-13,5.9546,6.0914,6.3609,4.3526,3.5740,4.7921,4.8761,3.8668,4.0317,5.1573,6.5421,9.0113,4.1093,5.1621,4.9510,5.2493,4.1602,5.9848,6.1367,4.8498,6.6840,3.8850,4.4196,5.3803,5.2970,5.6112,7.6586,8.2370,3.2579
2006-01-20,6.1185,6.1933,6.8900,4.3725,3.6795,4.8912,4.9939,3.8905,4.1437,5.2566,6.7174,9.1869,4.1557,5.1794,4.9738,5.2730,4.1680,5.9417,6.2007,4.9063,6.8420,3.9683,4.4302,5.3253,5.3825,5.7033,7.7100,8.0080,3.3061
2006-01-25,5.9923,6.2586,7.0222,4.3758,3.7110,4.8811,4.9804,3.8205,4.1031,5.2174,6.7549,9.2756,4.1043,5.1678,4.8576,5.1474,4.1034,5.8418,6.2882,4.8688,7.0100,3.9500,4.4448,5.3283,5.2419,5.9315,7.7697,8.0470,3.2318
2006-02-10,6.0535,6.6586,7.2169,4.5607,3.8033,4.9420,5.0083,3.9973,4.1866,5.3776,6.6759,9.0119,4.2229,5.2716,4.8829,5.2452,4.1359,5.9881,6.6120,5.1186,6.9420,4.1050,4.4920,5.4482,5.2557,5.7942,7.8159,8.1830,3.2715
2006-02-17,6.2650,6.2738,6.8782,4.3654,3.6678,4.7903,4.8378,3.8868,4.0429,5.1818,6.3803,8.5500,4.0342,5.1896,4.5010,5.1244,3.9709,5.7780,6.6493,4.9620,7.1540,4.0800,4.4536,5.2213,5.1232,5.5309,7.5003,7.6040,3.0709
2006-02-24,6.4300,6.3881,6.9631,4.3651,3.7355,4.8561,4.8630,4.0212,4.1386,5.1850,6.5177,8.5188,4.1285,5.2642,4.5143,5.1963,4.0339,5.8266,6.9302,5.0755,7.4860,4.2483,4.5703,5.2768,5.1436,5.6800,7.5890,7.7870,3.1294
2006-03-03,6.4772,6.0795,6.9564,4.3453,3.6738,4.8115,4.8287,3.9578,3.9920,5.1105,6.4590,8.5338,4.1071,5.2357,4.4462,5.2004,3.9811,5.8310,7.0138,5.0165,7.2180,4.1667,4.4471,5.1668,5.0457,5.5558,7.1428,7.3710,3.1270
2006-03-10,6.3296,5.8386,6.6224,4.1207,3.5505,4.6317,4.6448,3.8378,3.8611,4.9349,6.2818,8.2356,3.9439,5.1877,4.3562,4.9122,3.8400,5.6506,6.8811,4.7980,6.8120,4.0000,4.2448,5.0325,4.8191,5.1406,6.6086,7.1000,3.0024
2006-03-17,6.4624,5.8686,6.7876,4.1376,3.5630,4.7063,4.7378,3.9078,3.8811,5.0370,6.4467,8.5619,4.0258,5.2494,4.4052,4.9904,3.8743,5.7271,6.9278,4.7451,6.8380,4.1367,4.2916,5.0343,4.8906,5.2876,6.7207,7.1820,3.0518
2006-03-24,6.5628,6.0829,7.2022,4.2057,3.5900,4.7824,4.8104,3.9588,4.0309,5.2051,6.7236,8.8300,4.1072,5.3622,4.4705,5.0733,3.9321,5.8417,6.9924,4.8620,6.9120,4.2983,4.4378,5.0698,4.9709,5.3318,6.8390,7.4230,3.1127
2006-03-31,6.4856,6.3690,7.7691,4.1814,3.6073,4.8539,4.8870,3.9600,4.0203,5.2286,6.7903,8.8738,4.0842,5.5393,4.5048,5.0300,3.9252,5.9238,7.0856,4.9218,6.9820,4.3650,4.5784,5.0737,5.0008,5.3703,6.9028,7.7660,3.0973
2006-04-07,6.7292,6.0952,8.6578,4.3781,3.7005,5.0376,5.1487,4.1324,4.2274,5.6381,7.3044,8.7881,4.2717,5.8092,4.8914,5.2407,4.0482,6.1612,7.4078,5.2127,7.0080,4.4800,4.8443,5.2207,5.2789,5.6148,7.0686,8.0940,3.2267
2006-04-14,7.0004,6.1786,8.3427,4.3986,3.8440,5.0722,5.3157,4.1312,4.2254,5.7346,7.3541,9.1594,4.3657,5.8676,4.8948,5.3330,4.1332,6.4228,7.3109,5.2498,7.1600,4.7133,4.8595,5.3205,5.2819,5.5127,6.9959,7.5010,3.3170
2006-04-21,6.7259,6.3686,8.8036,4.3422,3.7428,4.9376,5.3678,4.1071,4.2440,5.8706,7.7264,9.7588,4.2078,5.9134,4.9733,5.3030,4.1182,6.3744,8.1502,5.3355,6.8140,4.9883,4.7937,5.2608,5.2111,5.4291,6.9283,8.0560,3.3055
2006-04-28,6.4795,6.4838,9.8418,4.3831,3.4890,4.9176,5.5209,4.0022,4.2060,6.0339,7.9941,10.6394,4.2083,6.2761,4.9476,5.1563,4.1173,6.3253,8.4296,5.3453,7.1720,5.3617,4.6534,5.2737,5.1777,5.4330,6.7097,8.1930,3.2570
2006-05-12,7.4233,6.9076,12.2027,4.9015,3.9735,5.4109,6.4365,4.4442,4.7167,6.6815,8.8821,12.0806,4.7201,7.1056,5.2338,5.6677,4.4329,6.9044,9.6275,5.9506,7.2280,6.0033,4.9770,5.6387,5.7737,6.0533,7.5611,9.5850,3.4317
2006-05-19,6.3776,7.2205,11.7060,5.1859,4.2753,5.7989,6.4104,4.8451,4.8291,6.9094,9.0464,12.9788,4.9652,7.5007,5.5043,6.2150,4.7236,7.3351,8.6982,6.4450,7.1900,6.8783,5.2146,5.9000,6.0883,6.5491,7.7625,9.8090,3.4594
2006-05-26,6.5148,7.2929,11.1538,5.1103,4.2063,5.7174,6.3983,4.8756,4.7076,6.9580,8.5321,12.3163,4.8355,7.4112,5.4005,6.0927,4.6448,7.0950,8.1968,6.0621,7.3080,7.1267,5.3118,5.8415,5.7952,6.3185,7.5300,9.9850,3.5294
2006-06-02,6.6848,7.4219,11.1962,5.4487,4.5635,6.0403,6.8839,5.3414,5.1461,7.5880,9.0792,14.4513,5.3135,7.9922,6.0171,6.5627,5.0913,7.5483,8.7909,6.5160,7.1860,7.7250,5.5497,6.2098,6.1958,6.6712,7.8575,10.6460,3.9000
2006-06-09,6.1948,6.9686,9.9629,5.0048,4.1468,5.3965,6.1704,4.9479,4.6876,6.8595,8.3344,13.2625,4.8654,7.3644,5.5057,5.8835,4.6584,6.9242,8.3455,5.6708,6.4820,7.1600,5.1691,5.9585,5.5250,6.1294,7.1443,9.7180,3.6803
2006-06-16,6.3090,6.8657,9.9147,5.0651,4.1348,5.4683,6.0709,4.8877,4.7788,7.0046,8.7582,13.6219,4.9194,7.5534,5.7724,5.9619,4.7846,7.1073,8.8720,5.7977,6.3580,7.2000,5.2015,6.0275,5.5879,6.2597,7.2682,9.8990,3.6825
2006-06-23,6.4933,6.8405,10.2633,5.1724,4.1500,5.5870,6.0961,4.9988,4.9224,7.0161,8.9531,13.8550,5.0176,7.6322,6.0424,6.0515,4.8382,7.2073,9.2693,6.0002,6.5820,7.4750,5.2505,5.9159,5.6973,6.5039,7.5086,10.2880,3.7039
2006-06-30,6.7881,7.1629,10.8391,5.3972,4.3120,5.7126,6.2291,5.1214,4.9409,7.4370,9.2849,13.5575,5.2144,7.8503,6.2990,6.1908,4.9786,7.3835,9.5291,6.2463,6.8120,7.8700,5.4201,5.9249,5.8885,6.6312,7.5589,10.4910,3.8442
2006-07-07,6.8295,7.4441,11.5807,5.4263,4.3873,5.8892,6.6842,5.2172,5.0109,7.5044,9.7264,14.0838,5.4135,7.8204,6.3519,6.3808,4.8991,7.5666,9.5575,6.4463,6.6540,7.9350,5.5948,6.0057,6.0010,7.0494,7.9914,10.5190,3.9569
2006-07-14,6.5776,6.9345,11.1773,5.1552,4.1963,5.5393,6.0129,4.9381,4.7679,7.0896,9.5021,12.9219,5.2663,7.7458,6.2567,5.7854,4.6723,7.0044,9.3080,6.0150,6.5940,7.2233,5.5585,5.6844,6.2823,6.5333,7.4968,10.0510,3.7253
2006-07-21,6.7448,6.8941,10.5793,5.2163,4.2270,5.6405,6.2588,4.9593,4.9206,7.0444,9.3613,12.4113,5.3437,7.8360,6.4071,5.8454,4.7196,6.9222,9.3053,5.9490,6.0250,7.4000,5.6952,5.6405,6.3317,6.6642,7.6189,10.2110,3.8358
2006-07-28,6.7305,6.6195,10.6331,5.1376,4.2155,5.5860,6.0242,4.9226,4.9064,7.0560,9.3518,12.2544,5.2583,7.8194,6.3490,5.8308,4.7213,6.9629,9.2873,5.9269,5.8717,6.7517,5.6944,5.6367,6.1630,6.3318,7.6082,10.1890,3.7825
2006-08-04,6.2710,6.0773,9.0962,4.6000,3.8305,5.1041,5.4104,4.5044,4.4045,6.3765,8.3644,11.2900,4.7920,7.1161,5.7762,5.4146,4.3188,6.3898,8.5151,5.4381,5.6783,6.1933,5.2483,5.1775,5.5249,5.7873,6.9625,9.2700,3.5044
2006-08-11,6.4200,6.2314,9.5647,4.6615,3.9808,5.2439,5.6221,4.5500,4.5842,6.5089,8.6059,11.1788,4.7801,7.2482,5.8724,5.4946,4.4863,6.5049,8.6469,5.5446,5.8317,6.3500,5.4384,5.3234,5.8450,5.7100,6.9900,9.5460,3.4733
2006-08-18,6.3371,6.1773,9.6000,4.5861,4.0666,5.1978,5.5058,4.4009,4.5479,6.4305,8.4241,11.1669,4.7356,7.0244,5.8438,5.4888,4.4946,6.4769,8.5324,5.4813,5.8950,6.3600,5.6897,5.2182,5.9196,5.7067,7.0175,9.3130,3.4397
2006-08-25,6.4048,6.2691,10.0587,4.6421,4.2144,5.3057,5.8148,4.4853,4.6245,6.5329,8.7921,11.7469,4.8576,7.0809,6.1709,5.5027,4.6021,6.5890,8.5891,5.6106,6.0683,6.6700,5.7537,5.3302,6.0900,5.9982,6.9157,9.5830,3.4853
2006-09-01,6.4305,6.2714,10.4024,4.6515,4.3351,5.4415,6.1785,4.4977,4.6733,6.6373,8.8631,11.7713,4.9014,7.3818,6.5400,5.6219,4.6223,6.5337,8.7529,5.6842,6.0733,6.8517,6.0566,5.3194,6.1496,6.0236,7.0175,9.8220,3.5425
2006-09-08,6.5681,6.3586,10.6171,4.6921,4.3234,5.5881,6.3685,4.8111,4.7106,6.7655,8.9621,12.2550,4.9634,7.3768,6.7000,5.5846,4.6361,6.6106,8.7576,5.7002,6.3833,6.9200,6.0853,5.3630,6.3136,6.0594,8.1413,10.0320,3.6169
2006-09-15,6.6810,6.3818,10.2927,4.7079,4.4163,5.6097,6.4742,4.8620,4.7815,6.7448,8.8015,12.2600,4.8673,7.3943,6.6455,5.6377,4.6713,6.6243,8.9327,5.6242,6.6900,7.0217,6.1412,5.5606,6.3100,6.0103,8.0043,9.9480,3.6717
2006-09-22,6.7300,6.2995,9.8660,4.6930,4.3663,5.6489,6.3765,4.9259,4.7848,6.9428,9.0821,12.8350,4.9120,7.2814,6.9018,5.6588,4.6634,6.7985,9.1873,5.7567,6.6983,7.4050,6.3075,5.4979,6.3909,6.1852,8.1087,10.0880,3.7469
2006-09-29,6.9648,6.3091,9.8791,4.7159,4.3722,5.8136,6.4650,5.0114,4.9244,7.3617,9.2246,14.0463,5.0466,7.4608,6.8905,5.6931,4.7584,7.0010,9.2182,5.7850,6.9633,8.0433,6.3198,5.5659,6.4458,6.6527,8.6023,10.6060,3.8517
2006-10-13,6.8633,6.7948,10.0782,4.8485,4.6512,5.9406,6.5269,5.1352,5.0038,7.4876,9.4677,13.7463,5.2459,7.5514,6.8127,5.8162,4.8954,7.1436,9.4073,5.9088,7.5417,8.1683,6.0944,5.6730,6.5253,6.5852,8.7463,10.6660,3.9806
2006-10-20,6.9876,6.7287,10.3920,4.8093,4.7446,5.9233,6.4200,5.1707,5.0215,7.5776,9.5295,13.1694,5.2683,7.4880,6.9050,5.8438,4.8755,7.2135,9.3387,7.2649,7.7683,8.2683,6.1011,5.5219,6.5847,6.5218,8.6813,11.0040,3.8817
2006-10-27,6.8271,6.5613,9.6500,4.6592,4.6678,5.7521,6.1796,5.0484,4.8959,7.3908,9.2082,12.0000,5.0573,7.2303,6.7836,5.6142,4.8747,6.9912,9.2571,6.9598,7.9733,7.9300,6.0299,5.4594,6.1215,6.5103,8.7110,10.3940,3.7250
2006-11-03,6.8614,6.7421,10.1372,4.8681,4.8581,5.7821,6.2096,5.0779,4.9948,7.3091,9.2382,11.8100,5.1161,7.3270,6.6855,5.7092,4.9202,6.9229,9.4069,6.9284,8.0117,7.8683,6.0561,5.6608,6.2417,6.6215,9.7923,11.1289,3.8503
2006-11-10,6.6564,6.6450,10.2145,4.7400,4.7021,5.5737,6.0285,4.8719,4.7976,7.0363,8.7205,11.5938,4.9882,7.1227,6.4723,6.0148,4.7075,6.6640,9.1693,6.7416,8.0629,7.9067,5.9904,5.5254,6.0072,6.3518,9.5090,10.9522,3.7697
2006-11-17,6.5223,6.5058,9.6921,4.7061,4.7048,5.5124,6.1392,4.8553,4.7397,6.9413,8.5256,11.3469,4.8355,7.1763,6.4086,6.2081,4.6472,6.5976,9.6220,6.7610,8.2743,8.2900,6.2676,5.5405,5.8761,6.6539,9.5568,11.2844,3.6917
2006-11-24,6.8018,6.7375,10.2132,4.8661,4.8057,5.6740,6.1946,5.0307,4.8576,7.2695,8.8579,11.6344,5.0048,7.4847,6.6686,6.3163,4.8126,6.6739,9.6022,6.8298,8.9586,8.9267,6.6425,5.7323,6.0387,6.6967,9.5542,11.1756,3.7569
2006-12-01,7.1986,7.1492,11.2315,5.0511,5.0743,6.0055,6.4508,5.3386,5.4291,7.8434,9.4033,12.6031,5.4213,7.9927,7.0932,6.5237,5.0181,7.0137,10.2433,7.1640,8.9200,9.5567,7.1288,6.0148,6.4356,7.0003,9.9377,12.3533,3.8669
2006-12-08,6.9973,6.9596,10.6977,4.8914,4.9460,5.8297,6.8089,5.5478,5.2874,7.5602,8.8413,11.5681,5.2400,7.6431,6.8700,6.3207,4.9674,6.7819,10.1296,6.9522,9.1443,9.4467,6.8170,5.8786,6.3098,6.9839,9.6258,11.7589,3.8867
2006-12-15,7.3586,7.3980,11.5996,5.1753,5.1886,6.2955,7.2970,5.8751,5.5568,8.2087,9.5838,12.4856,5.7107,8.2023,7.3614,6.5607,5.2415,7.2070,11.1262,7.6790,9.8014,10.7567,7.4934,6.2242,6.6091,7.4709,10.2994,12.4989,4.0783
2006-12-22,7.6177,7.8064,11.5631,5.2624,5.2669,6.4539,7.3663,6.2693,5.6326,8.3992,9.9182,12.6969,5.7403,8.6151,7.6586,6.7137,5.3876,7.4602,11.5133,7.9608,9.9514,10.6267,7.5751,6.2402,6.7005,7.3603,10.7669,12.5078,4.2186
2006-12-29,7.5741,7.7604,11.4392,5.2381,5.4457,6.4615,7.3789,6.1893,5.6153,8.5826,10.1462,12.3919,5.7764,8.7349,7.6245,6.5959,5.4244,7.4529,11.9442,7.8620,11.6229,11.4317,7.6975,6.2267,6.6667,7.6109,10.7481,16.8490,4.1033
2007-01-05,7.5809,8.3692,11.5552,5.4427,5.7131,6.6521,7.5389,6.3024,5.7306,8.6706,10.4126,12.8306,5.9428,8.6948,7.7723,6.7363,5.5247,7.6089,11.9278,7.9796,10.8743,11.2783,7.7857,6.5233,6.8287,7.7434,10.8375,17.0530,4.1628
2007-01-12,7.9636,8.3148,12.1860,5.7375,6.0124,7.1585,7.9285,6.5311,5.9976,9.2469,10.9459,13.7544,6.2071,9.2537,8.1205,7.1752,5.8905,8.3193,13.4076,8.5917,11.5571,16.7957,8.2412,6.8934,7.1989,7.9109,11.3859,17.1040,4.4900
2007-01-19,8.6768,9.1256,13.8913,6.4801,6.6874,8.2389,8.9515,7.5778,6.8974,10.6573,12.7292,16.5331,7.1551,11.1272,9.4600,8.0200,6.7308,9.8691,15.5344,10.0717,11.8914,18.2357,8.2434,7.5960,8.2371,9.0600,13.2419,20.5870,4.8450
2007-01-26,8.9923,9.3416,14.5829,6.6387,7.0419,8.4161,8.8959,7.7213,7.0229,10.7110,12.8877,16.2044,7.1142,11.1784,9.3186,8.4633,6.8960,9.6242,14.9140,10.0023,13.8743,19.0300,8.7081,7.7581,8.8779,8.9442,13.4688,20.9630,5.1092
2007-02-02,8.6373,9.1128,13.8413,6.4821,6.5290,8.2964,8.7770,7.4370,6.9200,10.6969,12.6577,14.7694,6.7983,10.6828,9.0727,8.0174,6.9165,9.3965,13.9793,9.7958,12.4314,17.3429,7.9911,7.4178,8.5830,8.6517,13.1581,19.6850,5.1711
2007-02-09,8.7791,9.5508,14.7485,7.0594,6.8905,8.9014,9.1767,7.8133,7.3686,11.7139,13.9210,16.6144,7.3979,11.1593,9.4023,8.4570,7.2258,10.1170,14.2440,10.4871,12.5257,18.2000,8.4728,8.0206,9.1377,9.0844,13.6441,20.7850,5.4164
2007-02-16,9.7768,10.5856,16.4042,7.5277,7.7728,9.9715,10.1137,8.6565,8.1657,12.8727,15.0385,17.6456,8.4835,12.4749,10.2573,9.4022,8.1702,11.2016,15.4233,11.1881,14.0271,20.3629,9.4743,8.8500,10.0764,10.0753,14.8672,21.9150,5.9964
2007-03-02,9.7959,10.5312,16.5060,7.7210,7.8616,9.7021,9.6881,8.5902,7.8749,12.1634,14.1410,17.0731,8.1872,11.4955,10.0255,9.0185,7.9923,10.5582,14.5853,10.9373,13.7900,21.8963,9.5406,8.3997,9.7093,10.1975,14.1272,19.1640,6.2911
2007-03-09,10.0886,10.6432,18.0182,7.9462,8.2014,10.2805,10.4807,9.0652,8.4174,12.8243,14.8418,17.3481,8.5565,12.1535,10.6450,9.5778,8.4148,11.3178,15.0958,11.1010,14.5925,22.9613,10.3558,8.8100,10.0564,10.5143,14.8038,19.6940,6.6631
2007-03-16,10.5014,10.8088,17.8524,8.1458,8.3791,10.5802,11.2504,9.3985,8.8528,12.9501,15.0848,17.5981,8.8072,12.5124,10.9818,10.2481,8.5845,11.6444,15.0089,11.2373,13.8463,22.8363,10.5457,9.0439,10.5870,10.8351,15.4853,20.7450,6.9914
2007-03-23,11.1509,11.3532,18.7982,8.7004,8.8484,10.9382,11.9621,10.0678,9.9622,13.4683,16.0322,18.4938,9.4563,13.1287,11.1891,10.8589,9.2098,12.4004,15.2544,11.7338,14.8025,23.4775,11.0139,9.6304,11.0682,11.3065,15.8063,20.7950,7.4047
2007-03-30,10.9023,11.3268,18.9488,8.8337,9.0998,10.9324,12.3325,10.2257,10.1627,13.6351,16.1002,17.8519,9.5489,13.2189,11.1886,11.0633,9.5555,12.5238,15.3489,11.7648,15.6100,24.3950,11.1739,9.6954,11.0046,11.4651,15.8650,20.6910,7.8700
2007-04-06,11.5464,12.4972,20.4980,9.7317,9.8980,11.8667,13.2136,10.9811,10.7108,14.7024,17.0185,18.6094,10.2631,13.6169,11.7450,11.7422,10.3957,13.7021,16.1280,12.7258,15.9713,26.5975,11.7470,10.4415,11.7528,12.1727,16.9031,21.7030,8.4906
2007-04-13,12.0173,13.1972,21.3806,10.3241,10.5376,12.6594,14.4332,11.6900,11.2243,16.9051,19.0945,19.9188,10.8199,14.2951,12.1095,12.5496,10.9432,14.6268,17.3378,13.2731,17.3988,27.6125,12.2095,11.0467,12.3663,12.8730,18.1063,22.6750,8.8997
2007-04-20,12.4964,14.6532,22.8576,11.4314,11.6740,13.3588,15.4193,12.5959,11.9938,17.7309,20.0505,20.8481,11.5067,15.3474,13.1487,13.3230,12.0797,15.3806,17.2640,13.8991,17.1238,28.1625,13.0855,11.6121,13.0916,13.5941,18.3578,23.3070,10.0064
2007-04-27,13.0409,15.9176,22.9908,12.4341,12.1853,14.0839,15.7464,12.9252,12.4214,17.5362,20.5769,20.9800,12.1303,16.2693,13.6239,13.5463,12.9195,16.2250,17.4727,14.4255,17.7600,31.6738,13.5601,12.4937,13.6026,14.1749,18.4500,24.5190,11.0856
