日期,CS石油石化,CS煤炭,CS有色金属,CS电力及公用事业,CS钢铁,CS基础化工,CS建筑,CS建材,CS轻工制造,CS机械,CS电力设备,CS国防军工,CS汽车,CS商贸零售,CS餐饮旅游,CS家电,CS纺织服装,CS医药,CS食品饮料,CS农林牧渔,CS银行,CS非银行金融,CS房地产,CS交通运输,CS电子元器件,CS通信,CS计算机,CS传媒,CS综合,全部A股
2006-10-20,6.0301,6.4567,9.3180,4.5869,3.8637,5.3996,5.1092,4.6462,4.3909,7.3592,7.8561,12.8836,4.5850,7.0391,6.2298,4.9637,4.3317,6.6589,9.9443,5.3598,7.1455,11.8511,6.2807,5.4228,4.9942,4.5067,6.8635,11.3962,3.8385,5.8758
2006-10-27,6.1968,6.2941,8.6812,4.5164,3.9482,5.2456,4.9346,4.5766,4.2559,7.2633,7.4939,11.7333,4.4217,6.8215,6.1638,4.8448,4.1301,6.4572,9.9547,5.1446,7.0819,11.4652,6.3367,5.4327,4.7179,4.6467,6.8360,10.9184,3.6445,5.7042
2006-11-03,6.3782,6.5548,9.1557,4.7894,4.2823,5.3378,4.8714,4.6543,4.3885,7.2468,7.4586,11.6212,4.5692,6.8489,6.3471,4.9932,4.1287,6.3152,10.1939,5.2336,7.1163,11.1772,6.3335,5.7074,4.8675,4.7488,6.8881,11.5159,3.6969,5.8396
2006-11-10,6.3878,6.4928,9.2177,4.7173,4.2845,5.1328,4.7274,4.4680,4.2499,6.9934,7.0615,11.3951,4.4987,6.7113,6.1159,5.0098,3.9545,6.0553,9.9745,5.0179,6.7516,11.5571,6.4653,5.4915,4.6860,4.6735,6.5458,11.4417,3.5807,5.7995
2006-11-17,6.5619,6.3868,8.7339,4.7598,4.4550,5.1175,4.7552,4.4899,4.1872,6.9147,6.8439,11.2258,4.4478,6.8866,6.0717,5.3117,3.9093,6.0216,10.6105,5.0460,7.0420,12.4603,6.9692,5.6055,4.5588,4.8984,6.6085,11.8572,3.5968,5.9107
2006-11-24,6.9435,6.6462,9.2420,4.9366,4.5913,5.2703,4.8828,4.7032,4.3707,7.4179,7.1706,11.5406,4.6265,7.2683,6.3577,5.4242,4.1332,6.1521,10.4318,5.0883,7.4251,13.6000,7.3661,5.8079,4.7437,5.0687,6.7933,11.9239,3.6834,6.1571
2006-12-01,7.1971,7.0551,10.0582,5.0845,4.8991,5.6169,5.0813,5.1021,4.6189,8.1138,7.7208,12.5533,5.0328,7.7862,6.7905,5.6533,4.2974,6.4830,11.1575,5.3273,7.3904,14.7448,8.0298,6.1149,5.0017,5.2554,7.0645,12.8218,3.7588,6.5097
2006-12-08,7.0154,6.9044,9.6828,4.9560,4.9087,5.4426,5.0220,5.0734,4.5648,7.7473,7.2451,11.4824,4.9063,7.4058,6.5661,5.4206,4.2482,6.3461,10.9639,5.2103,7.6742,14.9095,7.7570,6.0854,4.9064,5.5694,6.8643,12.2222,3.6546,6.3980
2006-12-15,7.5898,7.3471,10.4573,5.2237,5.2820,5.8725,5.3941,5.3820,4.9148,8.4374,7.8065,12.4855,5.5054,7.9654,7.0827,5.6980,4.5364,6.7615,12.2308,5.6393,8.3076,18.4969,8.6016,6.4911,5.1233,5.8261,7.3706,13.0068,3.8570,6.9188
2006-12-22,7.6755,7.8335,10.5132,5.3017,5.1754,5.9591,5.4582,5.7236,4.9762,8.6262,8.1730,12.6354,5.4525,8.3629,7.3616,5.7652,4.6439,6.9601,12.6654,5.8104,8.6297,17.7438,8.8277,6.4271,5.2430,5.8215,7.5913,13.1086,3.9046,7.0405
2006-12-29,8.1230,7.8485,10.4811,5.4986,5.8090,5.9300,5.5422,5.8489,5.0048,8.9730,8.2066,12.4296,5.5546,8.6013,7.3953,5.7607,4.7968,6.9879,13.4818,5.9075,10.1034,19.9589,9.0796,6.5279,5.2195,6.6289,7.7261,13.7019,3.8035,7.3780
2007-01-05,8.4587,8.5648,10.6849,5.8099,6.2761,6.1328,5.6606,5.9307,5.1330,9.0736,8.5327,13.0582,5.8366,8.6673,7.5763,5.9972,4.9237,7.2155,13.4941,6.0410,9.2410,19.9075,9.0158,6.9305,5.3297,6.6858,7.8647,13.9741,3.9290,7.4989
2007-01-12,8.5301,8.3791,11.3346,5.8843,6.4746,6.5035,5.8914,6.0745,5.3633,9.5167,8.8937,13.9800,6.0114,9.2385,7.9371,6.3231,5.2763,7.8505,15.1927,6.3667,9.5068,26.8412,9.5277,7.3577,5.6058,6.6596,8.3979,13.9055,4.2824,7.9433
2007-01-19,8.8684,9.2029,12.6126,6.5492,6.8943,7.4834,6.6686,6.8870,6.1405,10.9857,10.5447,16.8568,6.9940,11.1008,9.4907,7.0420,5.9765,9.3640,17.5627,7.4634,9.7959,28.1654,9.6157,8.0218,6.4989,7.3820,9.8203,17.1494,4.7247,8.8285
2007-01-26,9.5613,9.4222,13.1903,6.8429,7.5316,7.6607,6.7790,7.1201,6.1433,11.0554,10.5416,16.3020,6.9539,11.2247,9.5673,7.5422,6.1560,9.1553,16.6252,7.5875,11.3088,30.5386,10.2875,8.2610,6.7479,7.1101,10.4143,17.3047,4.9291,9.1641
2007-02-02,8.8141,9.3472,12.3844,6.5322,6.8012,7.4905,6.8385,6.7735,6.0527,10.5632,10.1634,14.7640,6.4787,10.7289,9.2775,7.0777,6.0082,8.8255,15.2739,7.3550,9.6526,26.5839,8.8669,7.8180,6.5688,6.9598,10.1194,16.7005,4.9521,8.5444
2007-02-09,8.6026,9.7597,13.2793,7.3215,6.7618,7.9167,7.2704,7.0677,6.3788,11.6261,11.1729,16.9553,7.0854,11.2052,9.6351,7.4834,6.3536,9.4145,15.5674,7.9337,9.6627,27.6756,9.2917,8.4416,7.1159,7.0379,10.7281,18.0235,5.2729,9.0094
2007-02-16,9.6676,10.6147,14.9827,7.8336,7.7327,8.8798,7.9774,7.9016,7.1783,12.9423,11.9785,17.7553,8.3524,12.5193,10.8002,8.4498,7.2225,10.4838,16.7286,8.3862,10.7631,31.7623,10.4136,9.2868,7.8754,7.8636,11.6942,18.8597,6.1040,10.0221
2007-03-02,9.2785,10.6663,14.9450,7.8248,7.7349,8.6415,7.7700,7.8606,6.9777,11.9206,11.3802,17.3366,8.0710,11.5224,10.3751,8.1700,7.1211,9.8153,15.6382,8.4939,9.7877,31.1484,10.0854,8.7319,7.7194,8.1082,11.7191,16.5615,6.4599,9.6573
2007-03-09,9.4664,10.6345,15.9733,7.9732,7.9433,9.1115,8.1207,8.5384,7.4739,12.5869,11.8812,17.2746,8.2997,12.2111,10.9739,8.4685,7.5181,10.4192,16.0601,8.5673,10.2517,33.4784,10.8902,9.1258,8.0596,7.9469,12.5389,17.1027,6.9641,10.0916
2007-03-16,9.6180,10.8335,15.7636,8.1847,7.8481,9.3844,8.5663,8.8778,7.7246,12.8564,11.9925,17.3264,8.4401,12.4781,11.2448,8.8192,7.6340,10.6617,16.1510,8.7039,9.8017,32.3892,11.1715,9.2123,8.2702,7.9845,13.0827,18.6743,7.1366,10.1956
2007-03-23,10.3196,11.3191,16.8213,8.7561,8.3065,9.9612,9.2678,9.3953,8.3320,13.3122,12.6581,18.0704,9.0206,12.9971,11.6794,9.4519,8.1895,11.3233,16.4429,9.2618,10.3928,33.0297,11.6088,9.8192,8.7474,8.2298,13.2708,18.6266,7.5360,10.7323
2007-03-30,10.5234,11.2413,16.9039,8.8878,8.5319,9.9058,9.4339,9.4759,8.5682,13.5579,12.9943,17.4191,9.1956,13.1457,11.7466,9.7872,8.7082,11.3866,16.4168,9.2579,10.9859,34.7021,11.7377,9.9239,8.7536,8.4608,13.1010,18.3181,7.6621,10.9221
2007-04-06,11.0615,12.3976,18.1849,9.6157,9.0107,10.7199,10.2275,10.4015,9.0758,14.6370,13.8505,18.3461,9.9268,13.9497,12.3178,10.3582,9.4881,12.5874,17.5463,9.9885,11.0410,38.5085,12.6567,10.6344,9.4261,8.7959,14.0517,19.3685,8.5632,11.6789
2007-04-13,12.1590,13.0432,20.0780,10.1876,9.6083,11.4535,11.7435,11.1711,9.5628,15.7000,14.5552,20.2462,10.4162,14.6986,12.7095,10.9021,10.0199,13.3799,19.5709,10.4054,11.6866,39.2979,13.1348,11.2005,10.0143,9.0288,14.7898,20.8605,9.1406,12.4222
2007-04-20,12.1984,14.7282,21.8742,11.1691,10.3347,12.1929,12.9593,12.4555,10.4402,16.3698,15.5451,21.4005,11.0627,15.8411,13.5505,10.9722,11.1049,14.1737,19.0159,11.1111,11.5559,39.9113,13.7735,11.6271,10.7114,9.0796,15.4370,21.0404,9.9134,13.0472
2007-04-27,12.3925,16.0095,21.4230,12.1127,10.9453,13.0531,13.4327,13.2078,11.1254,16.5143,16.1778,21.2871,11.7287,17.1573,14.1448,12.0295,12.6330,15.1418,19.3807,11.6634,11.9831,43.9928,14.2947,12.5241,11.3624,9.4541,15.6715,22.5431,10.4873,13.7724
2007-04-30,12.4948,15.9364,21.6581,12.3105,10.8759,13.3116,13.6472,13.6311,11.1325,16.7960,16.2161,21.1056,11.8463,17.8474,14.1792,12.3158,13.0375,15.5181,19.8781,11.9995,11.9377,47.0754,14.6205,12.7054,11.6768,9.4365,15.7973,23.7136,10.5070,14.0351
2007-05-11,13.6336,15.7563,22.2580,12.8039,11.8896,13.9133,14.2046,13.9688,11.4499,17.6083,16.8760,21.7633,12.4929,18.8442,14.1245,12.7206,13.5856,15.9843,19.6793,12.6516,12.9743,44.8215,15.9981,13.1295,12.2711,10.2502,16.4888,18.8228,11.1309,14.6583
2007-05-18,13.8158,16.5063,22.5484,12.7090,12.2416,14.5349,14.8224,14.5650,11.8010,18.3131,17.5079,24.9589,12.9658,19.4546,14.0519,13.4445,13.5795,16.2886,20.9003,12.8629,13.3076,45.5185,16.1768,13.0017,12.4429,10.1277,16.8581,20.3831,11.6660,15.0016
2007-05-25,14.4245,17.9033,23.0458,13.5764,12.3781,15.7404,17.2126,16.0313,12.7219,19.4332,18.3420,25.7077,14.4411,21.0178,15.1989,14.7261,15.3756,17.5501,22.8838,13.9416,13.5683,48.2596,17.9740,13.8052,13.2183,10.4786,17.8416,20.8308,12.7368,16.0039
2007-06-01,14.7086,16.1860,23.4372,12.1568,10.8436,13.5394,14.0074,13.2591,10.6882,18.2382,16.3141,24.1436,12.6088,18.8060,14.4400,13.1884,13.1416,15.6835,22.7503,11.9603,13.9696,43.8435,17.1701,12.5012,11.1099,9.7543,15.2717,18.6609,10.9400,14.6740
2007-06-08,14.3156,17.2114,24.7356,12.0713,10.8152,13.7250,14.4006,13.5652,10.4434,18.5150,16.8611,23.2885,12.8384,19.4257,13.8574,12.7675,12.9406,15.6423,22.3331,12.0976,13.2781,45.8176,17.1826,12.5884,10.8937,9.5012,15.3822,18.4580,11.1474,14.7042
2007-06-15,14.8480,18.1791,27.0470,13.0125,11.1931,14.7999,16.2425,14.7767,11.3162,20.0968,18.4379,24.7932,13.8471,21.0818,15.2053,14.6478,14.0598,16.5309,24.0403,12.4028,13.7075,47.7360,17.9416,13.3801,11.2286,9.9679,16.6379,19.5508,11.8620,15.6597
2007-06-22,14.4840,17.7754,25.2760,12.7271,10.9374,14.2381,15.2395,14.2001,10.6633,19.2223,18.0500,23.8738,13.2797,20.2139,15.1764,13.9656,13.3782,16.2061,23.3513,11.7354,14.2660,49.1658,18.1003,12.7640,10.8219,9.9756,15.9838,18.9332,11.4027,15.3119
2007-06-29,12.8272,16.6826,23.1193,11.1101,9.8641,12.6558,12.8623,13.0390,9.5286,18.6091,15.8749,22.1428,12.1904,17.9045,12.9464,12.2426,11.2894,13.9031,22.6070,10.0272,13.9310,45.8421,16.5516,11.7210,9.5853,9.2761,13.9549,16.4291,10.2703,13.9613
2007-07-06,12.7634,17.1317,23.5946,10.9253,9.7808,12.3179,12.8346,12.5141,9.2770,18.0639,15.8312,21.6944,11.8285,17.3930,12.8514,12.0577,11.5948,13.8548,21.7531,10.1842,13.6288,46.6234,16.3631,11.3100,9.1107,9.0361,13.6051,16.0994,10.0683,13.7409
2007-07-13,13.0257,17.9094,24.0917,11.1156,9.8331,12.1223,12.9643,12.4804,9.2555,18.2780,16.1773,21.9022,12.0591,17.5593,12.9484,12.0838,11.6570,14.0734,21.5385,10.2835,14.5741,49.9909,17.3030,11.5725,9.1771,9.1472,13.6436,16.2239,10.0977,14.0539
2007-07-20,13.1867,17.8117,24.1131,11.3249,9.6563,12.3037,13.3324,12.6487,9.5430,19.0097,16.7221,21.3439,12.4091,18.3554,13.0786,11.9937,11.8677,14.1652,22.1839,10.6231,15.8044,52.1331,19.5223,11.9784,9.4670,9.4695,14.0791,16.9426,10.3518,14.5894
2007-07-27,14.4123,20.9191,27.5034,12.7597,11.3958,13.7003,15.1272,14.4114,10.7983,20.7129,18.7474,23.5141,13.8833,20.0908,14.5823,13.5429,13.2264,15.8918,23.2698,11.9394,16.1604,54.3667,21.2156,13.0889,10.4705,9.9570,15.1089,18.5343,11.5420,16.0153
2007-08-03,15.0204,22.8683,31.0264,12.9688,11.9625,14.0929,15.7279,14.6842,11.0209,21.8731,18.8677,22.9457,14.5361,20.6930,15.7964,13.3504,13.3562,16.2206,24.9317,12.3754,17.7275,59.4227,24.2409,13.2610,10.6362,10.2367,15.2490,19.5476,11.8156,16.8896
2007-08-10,15.4826,22.0980,33.5299,13.2325,12.9699,13.8323,15.7698,14.7418,10.9784,22.3762,19.2258,23.3703,14.4999,21.2343,15.2079,13.1018,12.9512,16.1326,24.6374,11.9075,18.4285,62.1237,23.5387,13.7397,10.6311,10.5106,14.7938,18.6649,11.1812,17.1269
2007-08-17,15.3272,21.5411,32.2317,13.2488,12.5627,14.2747,15.6459,14.9305,11.2285,22.1397,19.0806,23.4304,14.4952,21.9162,15.2260,13.5154,13.1665,16.4924,24.1892,12.0742,17.4281,61.8636,22.4788,13.6324,11.0468,10.4401,15.0886,19.0445,11.4098,17.0164
2007-08-24,16.3202,24.5265,37.8764,14.3930,14.1905,15.4535,16.9038,17.2908,12.4878,24.0721,20.3484,25.6244,15.7211,23.5596,15.9635,14.9192,14.1223,18.0034,26.6903,12.8214,20.3654,71.7236,25.2572,14.7459,11.6528,11.1534,16.5286,20.8206,12.4856,18.8541
2007-08-31,17.0906,26.0612,40.1254,14.6983,15.0427,15.7830,16.8864,17.3642,13.3680,24.1229,20.4705,26.9189,15.9343,23.9937,16.3267,14.6126,14.2283,17.8025,27.3673,13.1636,20.2976,72.0629,25.3625,15.4276,12.0507,11.4477,17.7469,21.2766,12.5100,19.2705
2007-09-07,17.8768,28.0806,39.9671,15.1318,15.7094,16.2257,16.7717,17.1809,13.3207,25.3527,21.0158,26.1942,16.6228,23.6341,16.9736,15.0472,14.3732,17.6537,26.4565,13.2004,19.7655,67.4568,24.5018,15.9563,12.1011,12.1163,17.5538,20.9236,12.4850,19.3455
2007-09-14,17.6613,30.3126,39.9194,15.1627,16.9330,16.2364,16.9233,17.7824,13.7887,25.7101,20.9877,25.7737,16.7439,23.1175,16.4595,15.5477,13.9285,17.6944,27.2640,12.5889,19.2548,71.3426,24.6731,16.7055,11.9811,11.7996,17.4521,21.2647,12.0675,19.5707
2007-09-21,18.6166,34.6421,42.8019,15.6441,16.2649,16.4983,17.2637,18.0999,14.3155,26.4204,19.5721,25.7521,16.5799,23.0666,16.5365,15.6499,13.8569,17.8920,27.3075,12.9178,18.9617,74.1779,23.9717,17.4437,12.1847,12.0491,16.9178,22.1060,12.2384,19.8224
2007-09-28,18.7117,35.0202,44.4059,15.5733,16.2739,17.0665,17.1774,18.0727,14.0413,26.8611,20.0964,27.1416,16.7129,23.5561,16.4632,15.5183,13.8667,18.0820,28.3063,12.8815,19.7512,81.3339,23.9796,17.3818,12.2918,12.5263,17.2646,21.9446,12.4740,20.0267
2007-10-12,20.4616,33.2386,47.2492,15.0632,16.2484,16.6541,17.0102,18.2337,13.0389,27.1746,20.8294,26.4057,16.2089,22.7623,14.8535,14.7668,13.2387,17.4711,30.1043,12.8799,21.3584,87.4325,23.9510,17.4796,11.5973,12.8489,16.4743,20.7769,11.8739,20.3876
2007-10-19,23.1404,32.2219,45.1561,15.1506,15.8961,16.8841,16.8594,17.5320,12.9018,26.5222,20.4622,26.9087,15.7445,22.4362,14.7451,14.6973,13.1168,17.7122,29.4194,12.6766,18.9384,86.9609,22.6940,17.1449,11.3188,12.9367,16.6853,20.2949,11.5445,20.0253
2007-10-26,22.2972,35.6584,40.8077,13.4271,14.4718,15.2779,14.9088,15.5707,11.1637,24.2399,18.0892,22.5888,14.1154,20.4084,12.8707,13.3166,11.3888,15.8493,28.6449,10.8188,19.7605,88.1164,23.1664,15.4084,10.0347,11.8434,15.1295,17.6930,10.5966,18.7102
2007-11-02,24.8485,35.9879,39.5249,13.7754,13.9017,15.4331,15.4465,15.9316,11.2850,23.7398,17.9170,23.4448,13.8410,20.3294,13.3967,13.2312,11.8639,15.8986,28.3170,10.9634,19.5898,92.2974,24.6598,14.4760,10.2726,11.9504,15.8479,17.6024,10.7391,18.8289
2007-11-09,20.7132,33.8914,34.7197,13.0892,12.8553,14.7847,14.2093,14.6653,11.0959,22.3534,17.1735,22.5111,13.6117,19.3636,13.0875,12.8847,11.3501,15.1612,26.1031,10.6275,19.0106,77.6590,22.8288,13.7259,10.0927,11.2611,15.6248,18.2453,10.0481,17.7269
2007-11-16,20.9484,32.1628,34.2537,13.0576,12.9453,14.6417,14.2484,14.6869,11.2489,21.7988,17.4516,23.5467,13.5798,20.0093,13.1719,13.0145,11.5570,15.5176,26.7101,10.8426,18.3361,81.1034,22.2019,13.8598,10.4039,10.9292,16.0218,18.1281,10.1874,17.6813
2007-11-23,22.4517,31.8286,31.7581,12.8475,13.4054,14.6422,14.1466,14.6128,11.0808,21.9874,18.3487,24.0234,13.5065,19.7949,13.8478,13.1545,11.3610,15.7492,25.9699,10.9762,17.5410,72.5738,21.0216,13.7583,10.3409,11.4051,16.2710,18.0634,10.1145,17.2957
2007-11-30,21.1777,32.2511,30.8945,12.5372,12.4741,14.2134,13.7063,14.2906,11.2193,21.3116,18.3779,24.7784,13.3583,18.8497,13.8787,12.8502,11.1123,15.3907,25.7906,10.8661,17.8504,69.4206,20.1069,13.9637,10.2413,11.6253,16.0356,17.1182,10.0638,16.9472
2007-12-07,22.2152,33.2437,32.9101,13.2858,14.0629,15.0523,14.5129,15.2761,11.7956,22.5975,19.2581,25.2318,14.0138,20.3078,14.9604,13.4643,12.0342,16.1112,27.5487,11.4085,18.7677,74.4924,21.6737,14.5480,10.7591,12.0427,16.9245,18.1018,10.7928,17.9103
2007-12-14,21.7870,32.8561,32.3929,13.7112,13.9696,15.9755,15.0628,15.3217,12.0853,22.9248,20.1000,26.0109,14.3988,21.2102,15.8927,13.7395,12.2808,17.0904,30.3450,12.4286,17.5224,70.5915,20.0310,14.8151,11.1709,12.3954,17.9752,19.0016,10.9846,17.9217
2007-12-21,22.5514,33.5873,33.5109,14.5357,14.7712,16.8050,13.8233,16.1164,13.2364,24.0058,21.0202,26.8533,14.9252,21.6333,16.4115,14.7445,12.8369,17.7951,30.5078,12.8917,17.3892,70.3989,19.9022,15.6085,11.5952,13.0380,19.0623,20.2001,11.1505,18.4449
2007-12-28,23.1844,35.1280,35.1788,15.3670,15.4751,17.8951,14.6296,17.1164,13.6211,25.3805,22.0919,28.4632,15.5594,22.9341,17.1317,15.1921,13.4189,18.8080,32.4371,13.5669,17.6959,71.1114,21.1153,15.7696,12.1056,14.4783,20.2226,21.1062,11.7605,19.3550
2008-01-04,23.7541,34.9790,37.4228,16.1730,16.1179,19.1120,15.2300,18.1584,14.3796,26.4487,22.6297,30.4521,16.2226,23.7969,18.4509,15.8858,14.1495,19.3956,32.2120,14.6429,17.6133,70.7239,22.2396,16.4451,12.7774,14.8497,21.1592,22.3851,12.3588,20.0448
2008-01-11,23.3855,40.5568,38.8633,15.9707,17.0241,19.9192,15.2824,18.8903,14.7338,26.8186,24.4203,30.8911,17.0463,24.0158,18.0993,16.1562,14.1983,19.2703,32.6187,15.4038,19.1211,73.2561,23.3914,16.5295,12.7622,15.6701,21.3043,21.8956,12.7097,20.7930
2008-01-18,21.9660,39.4299,36.8970,15.5297,15.9191,19.5646,14.9710,18.7581,14.4621,25.8401,23.9593,31.2079,16.7311,23.4661,18.1236,17.3299,14.1616,19.6542,31.5993,15.8315,17.7086,66.2458,21.6819,15.9459,13.2317,16.1510,22.3074,21.3356,12.1578,20.0539
2008-01-25,20.2294,37.8827,33.4879,14.4397,14.6704,19.6711,13.9829,17.1513,14.1357,24.4463,22.9897,30.5519,15.7464,22.0428,17.4342,17.0593,13.1296,18.6760,31.1891,15.7569,16.5024,57.9227,20.9194,14.8486,12.6012,16.0700,21.1481,20.2378,11.4698,18.9202
2008-02-01,18.0082,33.1530,29.3907,12.6054,13.7052,17.1992,12.5302,15.0211,12.4060,21.9117,20.7758,25.8328,13.8844,20.1870,15.6804,15.2438,11.4610,16.3983,27.7358,13.6449,14.8126,52.3399,19.6826,13.3542,10.9788,14.0013,18.5776,18.1550,10.1840,16.9153
2008-02-05,19.7686,35.1002,32.1069,13.8221,14.9906,18.5907,13.7462,16.5180,13.4263,23.6636,22.4811,27.8543,14.9979,21.6516,17.0063,16.3298,12.4283,17.6401,29.5278,14.5749,17.6382,55.4570,20.8781,14.3624,11.9008,15.0915,20.1579,19.4146,10.9628,18.4397
2008-02-15,19.6477,33.8902,31.3333,13.9083,14.8952,18.8328,13.7461,16.7133,13.7203,23.6299,22.8100,27.2791,15.0983,21.4849,16.7803,16.4560,12.4959,18.0460,28.7494,15.1428,16.7548,52.5574,20.2332,14.1947,11.9330,15.4747,20.1348,19.0882,10.8336,18.2094
2008-02-22,18.7325,32.5818,32.9822,13.8078,15.0440,19.8240,13.7387,16.6257,13.7411,23.1228,22.6664,28.7354,15.2537,22.5995,17.0190,16.7380,12.9322,18.3310,28.9910,15.9480,15.3303,48.3771,19.5757,14.0132,12.1856,15.1896,20.7580,19.2830,11.1850,18.0672
2008-02-29,18.5787,30.7848,32.4693,14.0611,14.9985,19.5479,13.7918,16.8775,13.6987,22.8965,23.0984,28.3114,15.0573,22.2393,17.1264,15.9831,13.1583,18.1358,28.8330,15.8842,16.7749,48.9658,19.2034,14.0667,12.3975,13.9777,21.2224,19.7079,11.2094,18.1163
2008-03-07,18.3399,30.3805,33.6939,14.0385,14.0330,19.6755,13.1825,17.0238,14.7183,22.3424,23.4337,29.2625,14.7927,22.8222,17.6424,15.6795,13.6157,18.1664,30.0357,16.3619,16.3144,53.5866,19.2283,14.0507,12.6507,13.7834,21.3597,19.8605,11.5051,18.3598
2008-03-14,16.6227,30.8529,29.6850,12.7323,12.4808,17.6324,11.7078,15.6146,13.3483,20.0893,21.8869,25.9243,13.0928,20.4263,16.2027,14.0161,12.3929,16.6175,28.1600,14.6775,14.2922,50.1309,16.7171,12.1361,11.9625,12.6565,19.2074,18.0516,10.5653,16.5222
2008-03-21,15.9443,27.8221,26.8132,11.4532,12.9762,16.7900,11.2178,14.3707,12.3762,18.2074,20.5052,24.3117,12.4378,19.0715,15.4625,13.1955,11.7556,15.3924,26.2705,13.8563,14.5609,46.8736,17.3944,11.8325,11.0646,12.3079,18.1403,16.6350,9.9725,15.8026
2008-03-28,14.1634,25.8883,25.0136,11.0462,12.0638,16.1954,10.5829,13.9584,11.9231,17.7031,20.2137,21.9936,11.8078,18.3516,15.0334,13.1900,11.4606,14.7495,24.8857,13.2327,14.8910,43.2648,18.0026,11.6274,10.5947,11.9978,17.5073,15.6501,9.5767,15.2972
2008-04-03,13.8320,24.5362,22.1966,9.9623,10.8417,14.0934,9.9193,12.3101,10.3816,15.6483,17.3398,18.0021,10.2473,16.1780,12.5823,11.8023,9.7266,12.6787,22.4527,11.0742,15.3077,44.5424,15.6705,10.7625,9.1285,10.4550,15.1992,13.1483,8.4560,14.0062
2008-04-11,13.6370,26.6240,23.6618,10.2955,11.3739,15.0368,10.1959,13.1852,11.1602,16.6155,18.4566,19.2167,11.0372,17.1621,13.4344,12.6077,10.1570,13.6083,23.5508,12.2257,14.2153,45.9087,15.9114,11.1966,9.4818,11.0919,15.2175,14.1900,8.8831,14.4540
2008-04-18,11.9278,24.5517,20.2217,8.4193,9.4061,13.0877,8.9004,11.2717,9.7228,13.8253,16.2525,17.2828,9.2265,15.0814,11.7805,10.6173,8.3668,12.0751,21.8572,11.5989,12.4728,42.5010,12.5594,9.5185,8.0984,9.9522,12.9430,12.4515,7.7576,12.5037
2008-04-25,13.4241,28.6609,21.7308,9.5836,11.3714,14.0062,10.2944,12.8535,10.7338,15.8061,17.2900,19.3863,10.5185,16.6488,12.8711,12.2407,9.4368,13.4480,23.8322,12.7906,14.5739,42.7533,14.1961,10.9503,8.9187,11.2321,14.3602,13.9319,8.4523,14.1906
2008-04-30,14.0232,29.0934,21.8152,10.2230,11.8344,14.4192,10.5514,13.1019,11.0598,16.3633,18.0880,20.1478,11.0304,17.2775,13.4807,12.7104,9.8466,13.9114,24.5486,13.5287,14.7621,45.6670,14.3366,11.2164,9.0047,11.5225,15.0507,14.9949,8.9295,14.6491
2008-05-09,14.3382,31.1622,22.1431,10.1922,11.8545,14.8207,10.3128,13.0834,11.0103,16.2471,18.7222,19.7808,10.9502,17.2805,12.8670,12.1895,10.4086,13.6310,24.3210,13.8116,13.1965,42.4001,13.1797,10.9353,8.9759,12.2899,16.1543,15.3859,9.1771,14.4094
2008-05-16,14.3337,30.5264,21.3559,10.2242,12.2090,15.1315,10.4636,14.6481,11.1367,16.7736,18.1541,19.4393,10.6450,17.3669,12.7506,11.9893,10.2470,14.3905,25.0610,14.3069,13.0596,41.8078,12.7707,11.1688,8.9919,11.8857,16.1524,14.6906,9.0465,14.4072
2008-05-23,14.5942,31.5418,19.1916,10.0516,11.1362,14.1298,10.0763,13.6804,10.4341,15.1984,16.7495,17.9516,9.8307,16.2350,11.8636,10.9141,9.4771,13.2627,22.1855,12.7865,12.2018,37.4098,11.4505,10.2472,8.5339,11.7715,15.3544,13.4184,8.0936,13.4184
2008-05-30,14.7498,28.7572,18.1177,10.0153,10.7938,13.9320,9.4742,13.1626,10.1041,14.9421,16.5176,17.5707,9.5107,16.0367,11.7942,10.4605,9.3113,13.1158,22.3806,12.7887,12.0863,38.0322,11.3371,10.0010,8.3201,11.6791,14.8702,13.2003,7.9618,13.1812
2008-06-06,14.3798,26.0798,17.1928,9.8284,10.3787,13.3446,9.0511,12.4660,9.5596,14.0441,15.3483,17.7936,9.1810,15.8581,11.7253,9.7233,9.0948,12.6813,21.6788,11.9079,11.8822,37.2958,11.2875,9.7935,8.1066,10.4219,13.9994,12.7317,7.7434,12.7328
2008-06-13,12.4768,23.7159,13.9866,8.3821,9.0403,11.5163,7.6681,10.7088,7.9285,11.9270,13.0825,15.1219,7.4498,13.5905,9.6410,8.4193,7.5966,11.0061,18.8653,10.0419,10.0566,31.8592,9.2478,8.2457,6.7131,8.9353,11.8782,10.5370,6.2877,10.8177
2008-06-20,13.2024,22.8740,12.6689,8.2802,8.1590,11.0482,7.3147,9.5384,6.9025,11.7768,12.2091,13.4629,6.5635,12.5562,8.6643,7.7381,6.8125,10.4394,17.8348,9.1928,10.1083,31.3434,7.6183,7.5039,6.2047,8.3967,11.2251,10.1195,5.7602,10.2036
2008-06-27,11.8046,23.3540,13.2374,8.1201,7.6952,10.9388,7.3005,9.4764,6.8722,11.3365,12.1925,13.4103,6.5018,12.7171,8.9142,7.8234,6.8164,10.6414,17.9359,9.4489,9.8016,30.2344,7.6875,7.6450,6.2343,8.6103,11.2446,10.3084,5.9126,10.1033
